trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
174,0,174,0,321.59994590000133,,321.5567926999938,10,321.59994590000133,321.59994590000133,0.023549799996544607,323.55489460000535,[-0.37166666666666665],[-0.4066666666666667],[1],[0],[0],[1.9746649000007892],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
175,0,175,0,323.583807300005,,323.55698649999977,5,323.583807300005,323.583807300005,0.012458900004276074,324.92154880000453,[0.29333333333333333],[-0.46],[1],[0],[0],[1.3521970000001602],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
176,0,176,0,324.95071059999464,,324.9237340999971,5,324.95071059999464,324.95071059999464,0.011325200001010671,326.0876932999963,[0.19166666666666668],[-0.13333333333333333],[1],[0],[0],[1.1527392999996664],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
177,0,177,0,326.1158878999995,,326.0898070999974,5,326.1158878999995,326.1158878999995,0.011067100000218488,327.9043563000014,[0.43666666666666665],[-0.43666666666666665],[1],[0],[0],[1.803579900006298],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
178,0,178,0,327.93345240000053,,327.9064282000036,5,327.93345240000053,327.93345240000053,0.015900300000794232,329.13729420000163,[-0.013333333333333334],[0.13166666666666665],[1],[0],[0],[1.2150528999918606],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
179,0,179,0,329.1833343000035,,329.13937879999867,10,329.1833343000035,329.1833343000035,0.020518999997875653,331.9206694000022,[-0.3333333333333333],[-0.3333333333333333],[1],[0],[0],[2.760803899989696],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
180,0,180,0,331.9495905999938,,331.9243987999944,5,331.9495905999938,331.9495905999938,0.013476399995852262,333.28721609999775,[-0.17666666666666667],[-0.145],[1],[0],[0],[1.3496137000038289],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
181,0,181,0,333.31610119999095,,333.2895944000047,5,333.31610119999095,333.31610119999095,0.01142979999713134,334.8700402999966,[0.44333333333333336],[0.21833333333333332],[1],[0],[0],[1.5691047000000253],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
182,0,182,0,334.8978222000005,,334.8723028999957,5,334.8978222000005,334.8978222000005,0.011756899999454618,336.084915600004,[0.03833333333333333],[0.22166666666666668],[1],[0],[0],[1.2009779999934835],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
183,0,183,0,336.11446939999587,,336.08705709999776,5,336.11446939999587,336.11446939999587,0.009704000010970049,337.85298409999814,"[-0.025, -0.03833333333333333]","[0.14833333333333334, 0.14833333333333334]","[1, 1]","[0, 0]","[0, 0]","[0.856490300007863, 1.7564176000014413]",['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
184,0,184,0,337.897824899992,,337.85508480000135,10,337.897824899992,337.897824899992,0.020174000004772097,339.30145299999276,[0.41833333333333333],[-0.021666666666666667],[1],[0],[0],[1.4262669000017922],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
185,0,185,0,339.3305975999974,,339.3035286999948,5,339.3305975999974,339.3305975999974,0.010208099993178621,341.68596499999694,[-0.33166666666666667],[0.45166666666666666],[1],[0],[0],[2.3723067000100855],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
186,0,186,0,341.7305312999961,,341.68806859999313,10,341.7305312999961,341.7305312999961,0.01990020000084769,343.73333809999167,[-0.16666666666666666],[0.06333333333333334],[1],[0],[0],[2.0254234000021825],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
187,0,187,0,343.78201320000517,,343.73545249999734,10,343.78201320000517,343.78201320000517,0.021171100001083687,344.61799909999536,[-0.13166666666666665],[0.15833333333333333],[1],[0],[0],[0.8613985999982106],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
188,0,188,0,344.6465631000028,,344.62014230000204,5,344.6465631000028,344.6465631000028,0.01114830000733491,345.8017258000036,[-0.3933333333333333],[-0.005],[1],[0],[0],[1.1705507000006037],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
189,0,189,0,345.83000839999295,,345.80379439999524,5,345.83000839999295,345.83000839999295,0.010649799995007925,347.40203420000034,[-0.24],[-0.31833333333333336],[1],[0],[0],[1.5876640999922529],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
190,0,190,0,347.4478039999958,,347.4041367000027,10,347.4478039999958,347.4478039999958,0.02030930000182707,349.1681269999972,[0.22666666666666666],[0.26],[1],[0],[0],[1.743839200004004],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
191,0,191,0,349.1972784999962,,349.1702251999959,5,349.1972784999962,349.1972784999962,0.01202239999838639,350.30070120000164,[0.3433333333333333],[0.09],[1],[0],[0],[1.1185811000032118],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
192,0,192,0,350.32938399999694,,350.302970299992,5,350.32938399999694,350.32938399999694,0.010358400002587587,351.5336829000007,[0.02],[0.15166666666666667],[1],[0],[0],[1.2205087000038475],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
193,0,193,0,351.5793821999978,,351.5357537999953,10,351.5793821999978,351.5793821999978,0.02192900000954978,353.58450240000093,[-0.4033333333333333],[0.03333333333333333],[1],[0],[0],[2.0268410999997286],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
194,0,194,0,353.6124864000012,,353.5866129999922,5,353.6124864000012,353.6124864000012,0.011341099991113879,354.9674884999986,[0.18],[0.4216666666666667],[1],[0],[0],[1.3695167000114452],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
195,0,195,0,355.01329709999845,,354.9695814000006,10,355.01329709999845,355.01329709999845,0.01973770000040531,357.09827619999123,[-0.43666666666666665],[-0.4083333333333333],[1],[0],[0],[2.1090228000102798],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
196,0,196,0,357.1282610999915,,357.1003930000006,5,357.1282610999915,357.1282610999915,0.010076999999000691,358.8836237999931,[0.25166666666666665],[0.17],[1],[0],[0],[1.7732381999958307],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
197,0,197,0,358.91271530000085,,358.88594849999936,5,358.91271530000085,358.91271530000085,0.011052899993956089,360.74931089999154,[0.41],[-0.09],[1],[0],[0],[1.852468700002646],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
198,0,198,0,360.77924599999096,,360.75147930000094,5,360.77924599999096,360.77924599999096,0.011218699990422465,362.28255309999804,[-0.04833333333333333],[-0.37166666666666665],[1],[0],[0],[1.520077000008314],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
199,0,199,0,362.32908480000333,,362.284628399997,10,362.32908480000333,362.32908480000333,0.020753499993588775,363.5167580999987,[0.315],[-0.08],[1],[0],[0],[1.2114797999965958],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
