trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
102,0,102,0,207.21659020001243,,207.1726032000006,10,207.21659020001243,207.21659020001243,0.02119189999939408,208.63727430001018,[-0.043333333333333335],[0.12],[1],[0],[0],[1.4436036000115564],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
103,0,103,0,208.68337090000568,,208.63939880000544,10,208.68337090000568,208.68337090000568,0.021102099999552593,209.95424210000783,[0.12166666666666667],[0.27],[1],[0],[0],[1.2936558000074],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
104,0,104,0,209.98296590000973,,209.95638140001392,5,209.98296590000973,209.98296590000973,0.01162760000443086,211.90376780000224,[-0.3466666666666667],[0.025],[1],[0],[0],[1.935815900011221],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
105,0,105,0,211.9493863000098,,211.90584800000943,10,211.9493863000098,211.9493863000098,0.02126039999711793,214.386820300002,[-0.24833333333333332],[-0.18166666666666667],[1],[0],[0],[2.4598160999885295],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
106,0,106,0,214.41474470001413,,214.38892590001342,5,214.41474470001413,214.41474470001413,0.012087399998563342,215.27120100001048,[-0.255],[-0.15833333333333333],[1],[0],[0],[0.8702191999909701],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
107,0,107,0,215.29770620001364,,215.2733217000059,5,215.29770620001364,215.29770620001364,0.011849300004541874,216.75358360000246,[0.2],[-0.255],[1],[0],[0],[1.4685148999997182],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
108,0,108,0,216.79891110000608,,216.75567950001277,10,216.79891110000608,216.79891110000608,0.021145099992281757,218.85204410000006,[-0.06166666666666667],[-0.26166666666666666],[1],[0],[0],[2.0753654000000097],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
109,0,109,0,218.89780650001194,,218.85432100000617,10,218.89780650001194,218.89780650001194,0.021299200001521967,220.35282220000227,[0.20333333333333334],[0.03166666666666667],[1],[0],[0],[1.477295900011086],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
110,0,110,0,220.39819020000868,,220.35493240000505,10,220.39819020000868,220.39819020000868,0.02037640000344254,221.6336297000089,[0.05333333333333334],[0.07166666666666667],[1],[0],[0],[1.2583821000007447],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
111,0,111,0,221.67990760000248,,221.63573020001058,10,221.67990760000248,221.67990760000248,0.01967029999650549,223.90273100000923,[-0.33666666666666667],[-0.011666666666666667],[1],[0],[0],[2.247334100000444],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
112,0,112,0,223.9470435000112,,223.90486140000576,10,223.9470435000112,223.9470435000112,0.02118049999990035,228.63510020000103,[0.38666666666666666],[-0.12833333333333333],[1],[0],[0],[4.709174999996321],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
113,0,113,0,228.66336090001278,,228.63718900000094,5,228.66336090001278,228.66336090001278,0.011054799993871711,230.20165430000634,[0.36833333333333335],[0.16833333333333333],[1],[0],[0],[1.5535610999941127],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
114,0,114,0,230.31366530001105,,230.2037410000048,10,230.31366530001105,230.31366530001105,0.08617500000400469,232.91777900001034,[-0.22666666666666666],[-0.3516666666666667],[1],[0],[0],[2.627930799993919],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
115,0,115,0,232.96253790000628,,232.91985080001177,10,232.96253790000628,232.96253790000628,0.021102200000314042,234.7175860000134,[-0.36833333333333335],[0.025],[1],[0],[0],[1.7766956000123173],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
116,0,116,0,234.74693700000353,,234.7196554000111,5,234.74693700000353,234.74693700000353,0.011253800010308623,236.2175375000079,[0.20166666666666666],[0.27],[1],[0],[0],[1.4866511000000173],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
117,0,117,0,236.24651390001236,,236.21959300000162,5,236.24651390001236,236.24651390001236,0.010949100003927015,237.6502518000052,[0.10833333333333334],[0.43666666666666665],[1],[0],[0],[1.4197912999952678],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
118,0,118,0,237.67881950001174,,237.65230970000266,5,237.67881950001174,237.67881950001174,0.010721300001023337,239.2832436000026,[-0.06833333333333333],[0.095],[1],[0],[0],[1.6203255000000354],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
119,0,119,0,239.31307210000523,,239.28534110001056,5,239.31307210000523,239.31307210000523,0.011391599997295998,241.16509360000782,[-0.13],[-0.30833333333333335],[1],[0],[0],[1.8684292000107234],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
120,0,120,0,241.19473890001245,,241.16717700001027,10,241.19473890001245,241.19473890001245,0.019272599995019846,242.698143600006,[0.42833333333333334],[-0.24333333333333335],[1],[0],[0],[1.5117643000121461],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
121,0,121,0,242.72776720000547,,242.70022670000617,5,242.72776720000547,242.72776720000547,0.009811399999307469,244.1314110000094,[-0.27666666666666667],[-0.2966666666666667],[1],[0],[0],[1.4215007000020705],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
122,0,122,0,244.16054210001312,,244.13347160001285,5,244.16054210001312,244.16054210001312,0.00955699999758508,245.46606450001127,[-0.16333333333333333],[0.22666666666666666],[1],[0],[0],[1.323184199995012],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
123,0,123,0,245.49436400001287,,245.46811670000898,5,245.49436400001287,245.49436400001287,0.011814099998446181,246.9330428000103,[0.44333333333333336],[-0.09333333333333334],[1],[0],[0],[1.4531722999963677],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
124,0,124,0,246.9621618000092,,246.93511100001342,5,246.9621618000092,246.9621618000092,0.011523699999088421,248.04949110001326,[0.023333333333333334],[0.04833333333333333],[1],[0],[0],[1.102904999992461],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
125,0,125,0,248.07847000000766,,248.05157090000284,5,248.07847000000766,248.07847000000766,0.011027899992768653,249.49872440000763,[-0.11],[-0.43333333333333335],[1],[0],[0],[1.4361733999976423],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
126,0,126,0,249.54515280001215,,249.50079930000356,10,249.54515280001215,249.54515280001215,0.021343599990359508,250.6649393000116,[-0.20166666666666666],[0.043333333333333335],[1],[0],[0],[1.1429250999935903],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
127,0,127,0,250.71150110001327,,250.66702870000154,10,250.71150110001327,250.71150110001327,0.021398400000180118,252.69882100001269,[-0.45],[-0.405],[1],[0],[0],[2.010490100001334],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
128,0,128,0,252.74347820000548,,252.70088490001217,10,252.74347820000548,252.74347820000548,0.02092699999047909,254.01521800000046,[0.12166666666666667],[-0.1],[1],[0],[0],[1.2934621000022162],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
129,0,129,0,254.06106610001007,,254.01744340000732,10,254.06106610001007,254.06106610001007,0.0201766999962274,255.23156250000466,[0.42333333333333334],[0.15],[1],[0],[0],[1.1940583999967203],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
130,0,130,0,255.25991590000922,,255.23365400001057,5,255.25991590000922,255.25991590000922,0.011388099999749102,256.9813133000134,[-0.165],[-0.04666666666666667],[1],[0],[0],[1.7363581000099657],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
131,0,131,0,257.0261266000016,,256.98337750000064,10,257.0261266000016,257.0261266000016,0.020637099994928576,259.21309020000626,[0.07833333333333334],[0.42333333333333334],[1],[0],[0],[2.209102199994959],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
132,0,132,0,259.25906310000573,,259.21515820000786,10,259.25906310000573,259.25906310000573,0.01929569999629166,260.5128003000136,[0.07666666666666666],[0.1],[1],[0],[0],[1.278420399990864],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
133,0,133,0,260.54211690000375,,260.5148740000004,10,260.54211690000375,260.54211690000375,0.01904379999905359,261.6637050000136,[0.16333333333333333],[0.285],[1],[0],[0],[1.129838100008783],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
134,0,134,0,261.6934292000078,,261.66582120000385,5,261.6934292000078,261.6934292000078,0.011470299999928102,263.36371540000255,[-0.4766666666666667],[-0.07833333333333334],[1],[0],[0],[1.6865500999992946],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
135,0,135,0,263.40836910001235,,263.3657641000027,10,263.40836910001235,263.40836910001235,0.02059000000008382,264.7809586000076,[-0.10166666666666667],[-0.315],[1],[0],[0],[1.3946705000125803],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
136,0,136,0,264.8264283000026,,264.7830350000004,10,264.8264283000026,264.8264283000026,0.020350199993117712,267.83046000001195,[-0.35833333333333334],[0.3233333333333333],[1],[0],[0],[3.027208300001803],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
137,0,137,0,267.87612790000276,,267.83288350001385,10,267.87612790000276,267.87612790000276,0.020588600003975444,269.7108761000127,[0.42333333333333334],[-0.29833333333333334],[1],[0],[0],[1.857850700005656],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
138,0,138,0,269.7410784000094,,269.71293460000015,5,269.7410784000094,269.7410784000094,0.009484800000791438,271.16127720000804,[0.41333333333333333],[0.3983333333333333],[1],[0],[0],[1.4389061000110814],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
139,0,139,0,271.1907377000025,,271.1633174000017,5,271.1907377000025,271.1907377000025,0.010556599998380989,272.4795867000066,[-0.405],[0.28833333333333333],[1],[0],[0],[1.3057675000018207],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
140,0,140,0,272.52425430000585,,272.48166380000475,10,272.52425430000585,272.52425430000585,0.01918879999720957,274.1936990000104,[0.07],[0.22],[1],[0],[0],[1.6928853999997955],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
141,0,141,0,274.24058190001233,,274.1958003000036,10,274.24058190001233,274.24058190001233,0.019136400005663745,275.46249300001364,[-0.2633333333333333],[0.21166666666666667],[1],[0],[0],[1.2475238999904832],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
142,0,142,0,275.49047890001384,,275.46458460000576,5,275.49047890001384,275.49047890001384,0.011081200005719438,276.84519950000686,[-0.21666666666666667],[0.2833333333333333],[1],[0],[0],[1.3696533999900566],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
143,0,143,0,276.8905778000044,,276.8472480000055,10,276.8905778000044,276.8905778000044,0.019888599999831058,278.229436900001,[0.018333333333333333],[0.24333333333333335],[1],[0],[0],[1.3622519000055036],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
144,0,144,0,278.25798270000087,,278.23151000001235,5,278.25798270000087,278.25798270000087,0.01197350000438746,279.5284529000055,[0.36666666666666664],[-0.11166666666666666],[1],[0],[0],[1.2850222999986727],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
145,0,145,0,279.57341680000536,,279.53049050000845,10,279.57341680000536,279.57341680000536,0.01962390000699088,281.72620620000816,[-0.16333333333333333],[0.37333333333333335],[1],[0],[0],[2.1761955999972997],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
146,0,146,0,281.77293640001153,,281.7282760000089,10,281.77293640001153,281.77293640001153,0.01996010000584647,283.5116900000139,[0.058333333333333334],[-0.056666666666666664],[1],[0],[0],[1.763520000007702],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
147,0,147,0,283.54066610000154,,283.51379790001374,5,283.54066610000154,283.54066610000154,0.011160899986862205,284.97814110000036,[0.16166666666666665],[-0.22833333333333333],[1],[0],[0],[1.4532270000054268],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
148,0,148,0,285.00705200000084,,284.9802316000132,5,285.00705200000084,285.00705200000084,0.010813000000780448,286.5446166000038,[0.4216666666666667],[0.215],[1],[0],[0],[1.5535815000039292],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
149,0,149,0,286.57263230001263,,286.54688680000254,5,286.57263230001263,286.57263230001263,0.011526700007379986,287.5095772000059,[0.47833333333333333],[0.19333333333333333],[1],[0],[0],[0.9512613999977475],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
150,0,150,0,287.55557920000865,,287.51162970000587,10,287.55557920000865,287.55557920000865,0.01905050000641495,288.9101527000021,[0.29],[0.405],[1],[0],[0],[1.379539500005194],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
151,0,151,0,288.9400422000035,,288.9122384000075,5,288.9400422000035,288.9400422000035,0.011065500002587214,290.2937879000092,[0.12333333333333334],[-0.255],[1],[0],[0],[1.3707500000018626],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
152,0,152,0,290.32144370001333,,290.29583710001316,5,290.32144370001333,290.32144370001333,0.011682199998176657,291.3937958000024,[0.07333333333333333],[-0.34],[1],[0],[0],[1.0863133000093512],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
153,0,153,0,291.43881140000303,,291.3958440000133,10,291.43881140000303,291.43881140000303,0.020186599998851307,293.0771340000065,[-0.03],[0.385],[1],[0],[0],[1.6611565999919549],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
154,0,154,0,293.121724800003,,293.07928570000513,10,293.121724800003,293.121724800003,0.020686800009571016,294.32705360000546,[0.011666666666666667],[0.47],[1],[0],[0],[1.227138999995077],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
155,0,155,0,294.35501730001124,,294.3291343000019,5,294.35501730001124,294.35501730001124,0.011805600006482564,296.17676890001167,[-0.485],[-0.06333333333333334],[1],[0],[0],[1.8358794999949168],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
156,0,156,0,296.2056014000118,,296.17883200000506,5,296.2056014000118,296.2056014000118,0.010798600007547066,297.4430579000036,[-0.30666666666666664],[-0.19833333333333333],[1],[0],[0],[1.2534808999917004],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
157,0,157,0,297.4888898000063,,297.44510840000294,10,297.4888898000063,297.4888898000063,0.02007259998936206,299.4096844000014,[0.3516666666666667],[0.03166666666666667],[1],[0],[0],[1.9445147000078578],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
158,0,158,0,299.45531430000847,,299.41174840000167,10,299.45531430000847,299.45531430000847,0.020231599992257543,301.7090565000108,[-0.25],[0.42833333333333334],[1],[0],[0],[2.2771429999993416],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
159,0,159,0,301.7549917000142,,301.7111845000036,10,301.7549917000142,301.7549917000142,0.020346600009361282,303.6252516000095,[-0.09833333333333333],[0.475],[1],[0],[0],[1.8938168000022415],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
160,0,160,0,303.6700751000026,,303.62735630001407,10,303.6700751000026,303.6700751000026,0.02108040000894107,305.15871160000097,[0.17166666666666666],[0.3233333333333333],[1],[0],[0],[1.5103825999976834],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
161,0,161,0,305.1869663000107,,305.16079690000333,5,305.1869663000107,305.1869663000107,0.011234599995077588,306.80888160000904,[-0.24],[0.0],[1],[0],[0],[1.636853500007419],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
162,0,162,0,306.83729300000414,,306.81094040001335,5,306.83729300000414,306.83729300000414,0.01129509999009315,308.1602078000142,[0.3616666666666667],[-0.05],[1],[0],[0],[1.3381036000064341],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
163,0,163,0,308.18720510001003,,308.1625846000097,5,308.18720510001003,308.18720510001003,0.016846099999384023,310.0399513000011,[-0.37666666666666665],[-0.12333333333333334],[1],[0],[0],[1.8607265999889933],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
164,0,164,0,310.08595730000525,,310.04202050001186,10,310.08595730000525,310.08595730000525,0.019205599994165823,311.49150290001126,[-0.17166666666666666],[0.2733333333333333],[1],[0],[0],[1.430276099999901],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
165,0,165,0,311.51912040000025,,311.4939175000036,5,311.51912040000025,311.51912040000025,0.010176099996897392,313.08963020000374,[-0.46166666666666667],[-0.36833333333333335],[1],[0],[0],[1.585661599994637],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
166,0,166,0,313.13545160001377,,313.0917027000105,10,313.13545160001377,313.13545160001377,0.019111099987640046,315.057927700007,[0.27],[-0.39166666666666666],[1],[0],[0],[1.9472463999991305],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
167,0,167,0,315.08616760000587,,315.0599971000047,5,315.08616760000587,315.08616760000587,0.011557100006029941,316.59071300001233,[0.17833333333333334],[0.39166666666666666],[1],[0],[0],[1.5192652999976417],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
168,0,168,0,316.6195999000047,,316.59280990000116,5,316.6195999000047,316.6195999000047,0.010664799992810003,317.9898158000142,[-0.013333333333333334],[-0.165],[1],[0],[0],[1.3864281999995],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
169,0,169,0,318.0197782000032,,317.9918983000098,5,318.0197782000032,318.0197782000032,0.011385299992980435,319.3724926000141,[0.14166666666666666],[-0.4116666666666667],[1],[0],[0],[1.369295399999828],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
170,0,170,0,319.40272050000203,,319.374635900007,5,319.40272050000203,319.40272050000203,0.009997900007874705,320.52114120000624,[-0.06166666666666667],[-0.2783333333333333],[1],[0],[0],[1.136579600002733],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
171,0,171,0,320.5513176000095,,320.5232059000118,5,320.5513176000095,320.5513176000095,0.009510899995802902,321.9736094000109,[-0.3233333333333333],[-0.3383333333333333],[1],[0],[0],[1.440887599994312],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
172,0,172,0,322.01789070000814,,321.97565420001047,10,322.01789070000814,322.01789070000814,0.019810899990261532,323.0065043000068,[-0.38166666666666665],[-0.24666666666666667],[1],[0],[0],[1.011081099990406],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
173,0,173,0,323.03653230000054,,323.00858210001024,5,323.03653230000054,323.03653230000054,0.011685799996485002,324.28936730000714,[0.051666666666666666],[0.15166666666666667],[1],[0],[0],[1.2691746999917086],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
174,0,174,0,324.33549570001196,,324.2914246,10,324.33549570001196,324.33549570001196,0.020924299999023788,325.6556083000032,[0.34],[-0.215],[1],[0],[0],[1.3433222999883583],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
175,0,175,0,325.7016763000138,,325.65876260001096,10,325.7016763000138,325.7016763000138,0.023583200003486127,327.2063620000117,[0.24833333333333332],[-0.31666666666666665],[1],[0],[0],[1.5241420999955153],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
176,0,176,0,327.2517274000129,,327.2084571000014,10,327.2517274000129,327.2517274000129,0.02015209999808576,328.98842450001393,[-0.22833333333333333],[-0.21666666666666667],[1],[0],[0],[1.7598878999997396],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
177,0,177,0,329.0183829000016,,328.9905039000005,5,329.0183829000016,329.0183829000016,0.011620400007814169,330.0888862000138,[-0.21166666666666667],[-0.34],[1],[0],[0],[1.0868302000017138],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
178,0,178,0,330.1347742000071,,330.0909482000134,10,330.1347742000071,330.1347742000071,0.019864200003212318,338.68606480000017,[0.03333333333333333],[-0.20166666666666666],[1],[0],[0],[8.575275200011674],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
179,0,179,0,338.71564840000065,,338.6881548000092,5,338.71564840000065,338.71564840000065,0.009732499995152466,340.6537024000136,[0.3933333333333333],[-0.16166666666666665],[1],[0],[0],[1.9559039000014309],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
180,0,180,0,340.6990160000132,,340.6557654000062,10,340.6990160000132,340.6990160000132,0.020528499997453764,344.8180529000092,[-0.23333333333333334],[-0.13333333333333333],[1],[0],[0],[4.141799499993795],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
181,0,181,0,344.84830130000773,,344.82013330000336,5,344.84830130000773,344.84830130000773,0.010028599994257092,346.5367952000088,[0.43333333333333335],[0.09],[1],[0],[0],[1.7067476000083843],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
182,0,182,0,346.58155680001073,,346.53885040000023,10,346.58155680001073,346.58155680001073,0.021292899997206405,348.5699814000109,[0.11],[0.4066666666666667],[1],[0],[0],[2.0098881000012625],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
183,0,183,0,348.61453790000814,,348.57212380001147,10,348.61453790000814,348.61453790000814,0.020136200007982552,351.2865870000096,[-0.26666666666666666],[-0.25166666666666665],[1],[0],[0],[2.694447500005481],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
184,0,184,0,351.33203490001324,,351.28869020000275,10,351.33203490001324,351.33203490001324,0.02122149999195244,353.76733740000054,[-0.16333333333333333],[0.17],[1],[0],[0],[2.457546999998158],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
185,0,185,0,353.81370330000937,,353.76940400000603,10,353.81370330000937,353.81370330000937,0.019671599991852418,355.6857798000128,[-0.30333333333333334],[0.3233333333333333],[1],[0],[0],[1.8967839999968419],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
186,0,186,0,355.7147345000121,,355.6878737000079,5,355.7147345000121,355.7147345000121,0.011652999994112179,358.46792410001217,[-0.37333333333333335],[0.03833333333333333],[1],[0],[0],[2.7684382000006735],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
187,0,187,0,358.51327070000116,,358.470003600014,10,358.51327070000116,358.51327070000116,0.02137679999577813,362.0509596000047,[0.405],[0.215],[1],[0],[0],[3.5596927000005962],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
188,0,188,0,362.09631880000234,,362.0531117000064,10,362.09631880000234,362.09631880000234,0.021186699988902546,364.618303700001,[0.11],[-0.15],[1],[0],[0],[2.544109700000263],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
189,0,189,0,364.64702390000457,,364.6203990000067,5,364.64702390000457,364.64702390000457,0.01151440000103321,371.9670127000136,[-0.2683333333333333],[0.028333333333333332],[1],[0],[0],[7.335210500008543],['target'],1,001,2024-10-10_11h46.34.775,Visual search task,2024.1.5,None,2024-10-10 11h47.23.417261 +0530,
