trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,192.8666901999968,,192.8506461999932,5,192.8666901999968,192.8666901999968,0.00956590000714641,194.11521709999943,[-0.2972222222222222],[0.1824074074074074],[1],[0],[0],[1.254724599988549],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
87,0,87,0,194.1456373999972,,194.11738169999444,10,194.1456373999972,194.1456373999972,0.019474600005196407,196.5480452000047,[0.2796296296296296],[-0.225],[1],[0],[0],[2.4105373000056716],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
88,0,88,0,196.56595829999424,,196.55023949999304,5,196.56595829999424,196.56595829999424,0.009606999999959953,198.61461010000494,[-0.4444444444444444],[0.3611111111111111],[1],[0],[0],[2.054151499993168],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
89,0,89,0,198.63257829999202,,198.61678719999327,5,198.63257829999202,198.63257829999202,0.00998299999628216,200.29772760000196,[0.012962962962962963],[0.41759259259259257],[1],[0],[0],[1.670469000004232],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
90,0,90,0,200.32772050000494,,200.29988720000256,10,200.32772050000494,200.32772050000494,0.019620799997937866,201.88082920000306,[-0.2064814814814815],[0.053703703703703705],[1],[0],[0],[1.560569300010684],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
91,0,91,0,201.9102772000042,,201.8829931999935,10,201.9102772000042,201.9102772000042,0.020215700002154335,204.74734639999224,[-0.3287037037037037],[-0.4064814814814815],[1],[0],[0],[2.8433283000049414],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
92,0,92,0,204.76451110000198,,204.74956029999885,5,204.76451110000198,204.76451110000198,0.009505099995294586,206.2637340999936,[0.2851851851851852],[0.42685185185185187],[1],[0],[0],[1.5041638999973657],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
93,0,93,0,206.28172469999117,,206.26596540000173,5,206.28172469999117,206.28172469999117,0.009649300001910888,209.81319339999754,[0.4009259259259259],[0.45185185185185184],[1],[0],[0],[3.536806699994486],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
94,0,94,0,209.8319751999952,,209.81535079999594,5,209.8319751999952,209.8319751999952,0.009947400001692586,212.51272450000397,[0.4212962962962963],[-0.4601851851851852],[1],[0],[0],[2.6867786000075284],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
95,0,95,0,212.54340969999612,,212.5148870999983,10,212.54340969999612,212.54340969999612,0.020053600004757755,213.91260009999678,[0.05648148148148148],[0.29907407407407405],[1],[0],[0],[1.3773675999982515],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
96,0,96,0,213.94214260000444,,213.91476899999543,10,213.94214260000444,213.94214260000444,0.019900800005416386,216.6956019999925,[-0.062037037037037036],[-0.21481481481481482],[1],[0],[0],[2.7602570000017295],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
97,0,97,0,216.7141460999992,,216.69784029999573,5,216.7141460999992,216.7141460999992,0.01043799999752082,218.64535449999676,[-0.09444444444444444],[0.09537037037037037],[1],[0],[0],[1.9371155999979237],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
98,0,98,0,218.66365210000367,,218.64750910000294,5,218.66365210000367,218.66365210000367,0.010004899988416582,221.41148619999876,"[0.3138888888888889, 0.30092592592592593]","[-0.03333333333333333, -0.03981481481481482]","[1, 1]","[0, 0]","[0, 0]","[1.8205357000115328, 2.7533849000028567]",['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
99,0,99,0,221.42935489999945,,221.41366059999564,5,221.42935489999945,221.42935489999945,0.009775500002433546,223.44468620000407,[-0.43148148148148147],[-0.3527777777777778],[1],[0],[0],[2.0205975999997463],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
100,0,100,0,223.46296649999567,,223.44697330000054,5,223.46296649999567,223.46296649999567,0.00988889999280218,225.37763319999794,[-0.40185185185185185],[-0.2824074074074074],[1],[0],[0],[1.9208195000101114],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
101,0,101,0,225.3946533999988,,225.37978950000252,5,225.3946533999988,225.3946533999988,0.009832799987634644,226.94345249999606,[-0.3611111111111111],[0.2601851851851852],[1],[0],[0],[1.5539109999954235],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
102,0,102,0,226.96183030000248,,226.94562040000164,5,226.96183030000248,226.96183030000248,0.009957500005839393,229.1446578000032,[0.25],[0.05925925925925926],[1],[0],[0],[2.1891782999882707],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
103,0,103,0,229.1619750999962,,229.1468448999949,5,229.1619750999962,229.1619750999962,0.009707899997010827,231.01046279999719,[-0.43148148148148147],[0.013888888888888888],[1],[0],[0],[1.8531854000029853],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
104,0,104,0,231.0276875999989,,231.01260159999947,5,231.0276875999989,231.0276875999989,0.009759699998539872,233.1601590999926,[0.39166666666666666],[0.007407407407407408],[1],[0],[0],[2.137126100002206],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
105,0,105,0,233.1786565999937,,233.1623319999926,5,233.1786565999937,233.1786565999937,0.01026830000046175,234.82664529999602,[-0.18055555555555555],[-0.15648148148148147],[1],[0],[0],[1.6535322999989148],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
106,0,106,0,234.85672019999765,,234.82878389999678,10,234.85672019999765,234.85672019999765,0.019576700011384673,237.92645309999352,[0.33796296296296297],[-0.487962962962963],[1],[0],[0],[3.0771693999995477],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
107,0,107,0,237.95501779999177,,237.9286579000036,10,237.95501779999177,237.95501779999177,0.019553299993276596,240.57593550000456,[0.49166666666666664],[-0.46574074074074073],[1],[0],[0],[2.6271204999939073],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
108,0,108,0,240.60524049999367,,240.578116699995,10,240.60524049999367,240.60524049999367,0.020253099995898083,242.39249440000276,[-0.008333333333333333],[0.4046296296296296],[1],[0],[0],[1.793289300010656],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
109,0,109,0,242.42143309999665,,242.39470520000032,10,242.42143309999665,242.42143309999665,0.01984959999390412,245.69180570000026,[-0.35],[0.4888888888888889],[1],[0],[0],[3.2771573000063654],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
110,0,110,0,245.71078249999846,,245.6943226000003,5,245.71078249999846,245.71078249999846,0.010259200003929436,247.2249531999987,[-0.16574074074074074],[0.1425925925925926],[1],[0],[0],[1.519851099990774],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
111,0,111,0,247.24256009999954,,247.2271241999988,5,247.24256009999954,247.24256009999954,0.009526099995127879,249.07474929999444,[0.42314814814814816],[-0.1648148148148148],[1],[0],[0],[1.837299399994663],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
112,0,112,0,249.0921406999987,,249.07689329999266,5,249.0921406999987,249.0921406999987,0.009915300004649907,250.92418129999714,[-0.1712962962962963],[0.48333333333333334],[1],[0],[0],[1.8374457000027178],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
113,0,113,0,250.94068820000393,,250.92633339999884,5,250.94068820000393,250.94068820000393,0.009603400001651607,253.10768899999675,[0.42314814814814816],[-0.3648148148148148],[1],[0],[0],[2.1710164999967674],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
114,0,114,0,253.1246919999976,,253.1098459999921,5,253.1246919999976,253.1246919999976,0.009432699996978045,255.35686630000419,[-0.3990740740740741],[-0.35648148148148145],[1],[0],[0],[2.237668699992355],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
115,0,115,0,255.3842752999917,,255.35899769999378,10,255.3842752999917,255.3842752999917,0.018224700004793704,257.59074089999194,[0.4324074074074074],[-0.13518518518518519],[1],[0],[0],[2.212757800007239],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
116,0,116,0,257.61964889999945,,257.5929493000003,10,257.61964889999945,257.61964889999945,0.019829500000923872,259.1735849999968,[0.07314814814814814],[0.4],[1],[0],[0],[1.5608902999956626],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
117,0,117,0,259.19080589999794,,259.17574720000266,5,259.19080589999794,259.19080589999794,0.009492600001976825,261.05675699999847,[-0.06574074074074074],[0.11666666666666667],[1],[0],[0],[1.8708782000030624],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
118,0,118,0,261.0736087999976,,261.0589086999971,5,261.0736087999976,261.0736087999976,0.009438900000532158,262.50665260000096,[-0.23425925925925925],[0.25462962962962965],[1],[0],[0],[1.4375419999996666],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
119,0,119,0,262.53607139999804,,262.5088046000019,10,262.53607139999804,262.53607139999804,0.0201565000024857,264.65608390000125,[0.48333333333333334],[0.36018518518518516],[1],[0],[0],[2.126497699995525],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
120,0,120,0,264.6847229999985,,264.65830480000295,10,264.6847229999985,264.6847229999985,0.01957590000529308,266.6727014999924,[0.4425925925925926],[0.2111111111111111],[1],[0],[0],[1.9948626999976113],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
121,0,121,0,266.6899510999938,,266.6748973999929,5,266.6899510999938,266.6899510999938,0.009701200004201382,268.93814009999915,[0.05740740740740741],[-0.23703703703703705],[1],[0],[0],[2.253646299999673],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
122,0,122,0,268.9664028999978,,268.9403117000038,10,268.9664028999978,268.9664028999978,0.018633200001204386,271.60621979999996,[0.35833333333333334],[0.4203703703703704],[1],[0],[0],[2.647268799992162],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
123,0,123,0,271.6240175999992,,271.60840830000234,5,271.6240175999992,271.6240175999992,0.009822399995755404,273.17083030000504,[0.17592592592592593],[0.3333333333333333],[1],[0],[0],[1.552736300000106],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
124,0,124,0,273.19960490000085,,273.1730150999938,10,273.19960490000085,273.19960490000085,0.018508599998313002,275.0548753000039,[-0.10092592592592593],[0.10555555555555556],[1],[0],[0],[1.862656600002083],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
125,0,125,0,275.0721224000008,,275.057063699991,5,275.0721224000008,275.0721224000008,0.009401200004504062,277.33797959999356,[0.4009259259259259],[-0.28425925925925927],[1],[0],[0],[2.2707586999895284],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
126,0,126,0,277.36782450000464,,277.34014139999636,10,277.36782450000464,277.36782450000464,0.01988379999238532,278.8875248999975,[0.3055555555555556],[-0.12685185185185185],[1],[0],[0],[1.5268840999924578],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
127,0,127,0,278.90613000000303,,278.8897569999972,5,278.90613000000303,278.90613000000303,0.009897600000840612,280.7199397999939,[-0.20462962962962963],[0.1175925925925926],[1],[0],[0],[1.8202642999967793],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
128,0,128,0,280.74982810000074,,280.72209899999143,10,280.74982810000074,280.74982810000074,0.018040000009932555,282.7705808000028,[0.023148148148148147],[-0.15833333333333333],[1],[0],[0],[2.029742399987299],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
129,0,129,0,282.78833080000186,,282.77277239999967,5,282.78833080000186,282.78833080000186,0.009669399994891137,284.88708240000415,[0.39166666666666666],[0.4064814814814815],[1],[0],[0],[2.10418049999862],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
130,0,130,0,284.90430959999503,,284.88922959999763,5,284.90430959999503,284.90430959999503,0.009500000000116415,286.5033403999987,[-0.06944444444444445],[-0.053703703703703705],[1],[0],[0],[1.603933100006543],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
131,0,131,0,286.5213575999951,,286.5055321999971,5,286.5213575999951,286.5213575999951,0.010195600014412776,288.5698473999946,[-0.4212962962962963],[-0.225],[1],[0],[0],[2.0535514000075636],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
132,0,132,0,288.5871638999961,,288.57198150000477,5,288.5871638999961,288.5871638999961,0.010034500010078773,290.6528049000044,[-0.47685185185185186],[-0.3398148148148148],[1],[0],[0],[2.070245700000669],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
133,0,133,0,290.6829519000021,,290.654953499994,10,290.6829519000021,290.6829519000021,0.019644400003016926,293.252788999991,[-0.1814814814814815],[-0.31203703703703706],[1],[0],[0],[2.577396000007866],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
134,0,134,0,293.2822051999974,,293.254978500001,10,293.2822051999974,293.2822051999974,0.01956479999353178,295.8019764999917,[-0.4083333333333333],[0.4537037037037037],[1],[0],[0],[2.527498999988893],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
135,0,135,0,295.818617900004,,295.804143500005,5,295.818617900004,295.818617900004,0.009604599996237084,297.5014456999925,[-0.2861111111111111],[0.07314814814814814],[1],[0],[0],[1.6876212999923155],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
136,0,136,0,297.53250000000116,,297.50415949999297,10,297.53250000000116,297.53250000000116,0.020238299999618903,299.2184830000042,[-0.03611111111111111],[0.07592592592592592],[1],[0],[0],[1.6940647000010358],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
137,0,137,0,299.2485499000031,,299.22068329999456,10,299.2485499000031,299.2485499000031,0.019681999998283572,301.33487140000216,[-0.05092592592592592],[0.08333333333333333],[1],[0],[0],[2.0938435999996727],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
138,0,138,0,301.3528837000049,,301.33705909999844,5,301.3528837000049,301.3528837000049,0.009512100004940294,305.1345139000041,[0.08425925925925926],[-0.2111111111111111],[1],[0],[0],[3.7876798000070266],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
139,0,139,0,305.1516833999922,,305.1366521000018,5,305.1516833999922,305.1516833999922,0.009595099996658973,307.08421180000005,[-0.017592592592592594],[0.35555555555555557],[1],[0],[0],[1.9372140000050422],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
140,0,140,0,307.1132418000052,,307.0863706999953,10,307.1132418000052,307.1132418000052,0.019253899998147972,309.5000998000032,[-0.09537037037037037],[-0.2935185185185185],[1],[0],[0],[2.3944956999912392],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
141,0,141,0,309.51800500000536,,309.50227480000467,5,309.51800500000536,309.51800500000536,0.00966820000030566,311.3674242999987,[-0.19444444444444445],[0.36944444444444446],[1],[0],[0],[1.8553108999913093],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
142,0,142,0,311.3848047999927,,311.3695876999991,5,311.3848047999927,311.3848047999927,0.009582700004102662,313.9159587000031,[-0.012037037037037037],[-0.46111111111111114],[1],[0],[0],[2.536873099990771],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
143,0,143,0,313.94573279999895,,313.91818649999914,10,313.94573279999895,313.94573279999895,0.018163900007493794,319.33347509999294,[-0.4462962962962963],[0.25462962962962965],[1],[0],[0],[5.396275899998727],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
144,0,144,0,319.3962107999978,,319.33826019999105,10,319.3962107999978,319.3962107999978,0.04698119999375194,323.0151741000009,[0.3472222222222222],[0.3037037037037037],[1],[0],[0],[3.63059620000422],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
145,0,145,0,323.03879269999743,,323.0187001000013,5,323.03879269999743,323.03879269999743,0.014329900004668161,324.7651876000018,[0.09166666666666666],[-0.09537037037037037],[1],[0],[0],[1.7314909999986412],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
146,0,146,0,324.7943978999974,,324.76735189999454,10,324.7943978999974,324.7943978999974,0.01995570000144653,326.76508149999427,[-0.49166666666666664],[0.47129629629629627],[1],[0],[0],[1.9770341999974335],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
147,0,147,0,326.7962584999914,,326.7672886999935,10,326.7962584999914,326.7962584999914,0.019777900000917725,328.31488599999284,[-0.008333333333333333],[0.13703703703703704],[1],[0],[0],[1.5270968999975594],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
148,0,148,0,328.3319816000003,,328.3170756000036,5,328.3319816000003,328.3319816000003,0.009526400011964142,329.94769369999995,[0.10555555555555556],[-0.32037037037037036],[1],[0],[0],[1.621209100005217],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
149,0,149,0,329.9651450999954,,329.95010139999795,5,329.9651450999954,329.9651450999954,0.00973330000124406,331.28109750000294,[0.013888888888888888],[-0.12314814814814815],[1],[0],[0],[1.3207098999992013],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
150,0,150,0,331.3117787999945,,331.2832735999982,10,331.3117787999945,331.3117787999945,0.019616000005044043,334.679498700003,[0.35],[-0.4675925925925926],[1],[0],[0],[3.3767138000112027],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
151,0,151,0,334.6970355999947,,334.6818185000011,5,334.6970355999947,334.6970355999947,0.009889100008876994,336.68056159999105,[-0.49074074074074076],[-0.3472222222222222],[1],[0],[0],[1.9881819000001997],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
152,0,152,0,336.7105504999927,,336.682747400002,10,336.7105504999927,336.7105504999927,0.01973280000675004,338.4801351999922,[0.20833333333333334],[0.009259259259259259],[1],[0],[0],[1.777025399991544],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
153,0,153,0,338.49890979999327,,338.4823552000016,5,338.49890979999327,338.49890979999327,0.009964999990188517,340.0134412000043,[0.15185185185185185],[-0.362962962962963],[1],[0],[0],[1.5212360000004992],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
154,0,154,0,340.03143960000307,,340.0155892000039,5,340.03143960000307,340.03143960000307,0.010223300007055514,341.4630691999919,[0.02962962962962963],[0.37777777777777777],[1],[0],[0],[1.436591599995154],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
155,0,155,0,341.49362290000136,,341.4652441999933,10,341.49362290000136,341.49362290000136,0.01957129999937024,343.1294268999918,[0.11296296296296296],[-0.25277777777777777],[1],[0],[0],[1.6441350000095554],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
156,0,156,0,343.1471023999911,,343.131589800003,5,343.1471023999911,343.1471023999911,0.009592299989890307,344.8460434000008,[0.11944444444444445],[-0.25833333333333336],[1],[0],[0],[1.7043687000114005],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
157,0,157,0,344.8639770000009,,344.84818849999283,5,344.8639770000009,344.8639770000009,0.010382699998444878,346.12910370000463,[0.14537037037037037],[-0.28055555555555556],[1],[0],[0],[1.269997900002636],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
158,0,158,0,346.1468720999983,,346.1312673999928,5,346.1468720999983,346.1468720999983,0.009506999995210208,347.81248049999704,[0.33055555555555555],[0.1935185185185185],[1],[0],[0],[1.6708259000006365],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
159,0,159,0,347.8424648999935,,347.8146388000023,10,347.8424648999935,347.8424648999935,0.0199436999973841,349.56138230000215,[-0.26851851851851855],[-0.19722222222222222],[1],[0],[0],[1.7268422999914037],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
160,0,160,0,349.59077579999575,,349.56398340000305,10,349.59077579999575,349.59077579999575,0.0197314999968512,351.07866020000074,[0.12129629629629629],[-0.3111111111111111],[1],[0],[0],[1.494637399999192],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
161,0,161,0,351.11188470000343,,351.0808517999976,10,351.11188470000343,351.11188470000343,0.02064329999848269,353.7618927000003,[-0.3574074074074074],[-0.40555555555555556],[1],[0],[0],[2.6605455999961123],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
162,0,162,0,353.79054899999755,,353.7640701999917,10,353.79054899999755,353.79054899999755,0.019569500000216067,355.7605091000005,[0.24722222222222223],[-0.375],[1],[0],[0],[1.9769418000068981],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
163,0,163,0,355.7898631999997,,355.7627164000005,10,355.7898631999997,355.7898631999997,0.018255800008773804,358.2444822999969,[0.45740740740740743],[0.0712962962962963],[1],[0],[0],[2.4630469999974594],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
164,0,164,0,358.2741032000049,,358.24662619999435,10,358.2741032000049,358.2741032000049,0.01930329999595415,360.2936181999976,[-0.08518518518518518],[-0.2361111111111111],[1],[0],[0],[2.027735499999835],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
165,0,165,0,360.31044079999265,,360.29583139999886,5,360.31044079999265,360.31044079999265,0.009443999995710328,361.42729880000115,[-0.08981481481481482],[-0.12129629629629629],[1],[0],[0],[1.121921800004202],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
166,0,166,0,361.4452367999911,,361.42940799999633,5,361.4452367999911,361.4452367999911,0.009724699993967079,363.5106005999987,[-0.41944444444444445],[0.37222222222222223],[1],[0],[0],[2.0708050999965053],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
167,0,167,0,363.5281050999911,,363.5127657999983,5,363.5281050999911,363.5281050999911,0.009515300000202842,365.3434714000032,[0.07962962962962963],[0.09537037037037037],[1],[0],[0],[1.8203831999999238],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
168,0,168,0,365.3732775999961,,365.34565909999947,10,365.3732775999961,365.3732775999961,0.019631699993624352,369.6261249999952,[-0.3148148148148148],[0.45092592592592595],[1],[0],[0],[4.26003610000771],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
169,0,169,0,369.64470489999803,,369.6283776000055,5,369.64470489999803,369.64470489999803,0.010006199998315424,372.32504419999896,[-0.4740740740740741],[-0.2814814814814815],[1],[0],[0],[2.686772999993991],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
170,0,170,0,372.34191249999276,,372.3271961999999,5,372.34191249999276,372.34191249999276,0.009499500010861084,374.20889739999257,[0.09907407407407408],[0.4759259259259259],[1],[0],[0],[1.8716125000064494],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
171,0,171,0,374.2298579000053,,374.21140240000386,5,374.2298579000053,374.2298579000053,0.012297699999180622,375.6420538999955,[-0.3685185185185185],[0.24722222222222223],[1],[0],[0],[1.417671999995946],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
172,0,172,0,375.6635252999986,,375.6446428000054,5,375.6635252999986,375.6635252999986,0.012084599991794676,377.8087158999988,[0.026851851851851852],[0.037037037037037035],[1],[0],[0],[2.15209090001008],['target'],3,001,2024-10-10_12h34.18.398,Visual search task,2024.1.5,None,2024-10-10 12h34.25.735910 +0530,
